Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Actual_Yield,Predicted_Yield,Prediction_Error,Error_Pct,Rainfall_Zone,Era,Fertilizer_per_Area,StateCrop_AvgYield
Small millets,2018,Kharif,Uttar Pradesh,6078.0,4589,792.8,985851.6,2127.3,0.75,0.801607,-0.05160701274871826,6.880925858594623,Low,2013-2020,162.19999997331357,0.8128571528461539
Small millets,2018,Summer,Uttar Pradesh,63.0,57,792.8,10218.6,22.05,0.95,0.9080881,0.04191191196441646,4.411775562806404,Low,2013-2020,162.19999742539687,0.8105291101481482
Small millets,2019,Kharif,Uttar Pradesh,8134.0,5923,814.5,1397095.84,3009.58,0.683333333,0.7304176,-0.04708427621478273,6.8903718049803775,Low,2013-2020,171.7599999788837,0.8155102133571429
Small millets,2019,Summer,Uttar Pradesh,53.0,48,814.5,9103.28,19.61,0.946,0.90107965,0.044920345306396436,4.748445858555798,Low,2013-2020,171.75999675924535,0.8109523898965517
Soyabean,1997,Kharif,Uttar Pradesh,52761.0,51936,473.9,5021264.37,16355.91,0.875641026,0.9545964,-0.07895537426092525,9.0168552806447,Very Low,1997-2004,95.1699999981962,1.037272727
Soyabean,1998,Kharif,Uttar Pradesh,52885.0,21995,743.4,5225038.0,15336.65,0.41853658500000007,0.44139314,-0.022856551978149342,5.4610512406309555,Low,1997-2004,98.7999999981318,0.875641026
Soyabean,1999,Kharif,Uttar Pradesh,22663.0,17332,883.4,2405224.19,6119.01,0.755588235,0.7382647,0.01732355509124761,2.292721268222887,Low,1997-2004,106.12999999531704,0.6470888055
Soyabean,2000,Kharif,Uttar Pradesh,15743.0,9207,874.4,1545490.31,4093.18,0.644545455,0.5924506,0.05209483625610356,8.082402106470907,Low,1997-2004,98.1699999937642,0.6832552820000001
Soyabean,2001,Kharif,Uttar Pradesh,10939.0,7909,849.9,1117200.07,2844.14,0.7166666669999999,0.69998085,0.01668581201190178,2.3282495890667523,Low,1997-2004,102.12999999066368,0.67357782525
Soyabean,2002,Kharif,Uttar Pradesh,4735.0,767,664.0,448262.45,1183.75,0.16153846199999988,0.19525783,-0.03371936563957989,20.873763736801298,Low,1997-2004,94.66999998000634,0.6821955936
Soyabean,2003,Kharif,Uttar Pradesh,4954.0,5315,1075.6,490346.92,1188.96,1.0576190480000003,1.0129206,0.04469842994274931,4.226322111355183,Moderate,1997-2004,98.97999998002018,0.595419405
Soyabean,2004,Kharif,Uttar Pradesh,9306.0,3843,704.0,1008212.04,1954.26,0.46296296299999995,0.45664203,0.00632093133038325,1.3653182181662056,Low,1997-2004,108.33999998835804,0.6614479254285713
Soyabean,2005,Kharif,Uttar Pradesh,3852.0,3016,751.9,461931.84,808.92,0.7750000000000001,0.7705418,0.004458212852478161,0.5752525290261766,Low,2005-2012,119.91999996886813,0.636637305125
Soyabean,2006,Kharif,Uttar Pradesh,7494.0,7314,590.5,957058.74,1648.68,0.982173913,0.91235614,0.06981777477062989,7.108486874030949,Low,2005-2012,127.70999998295837,0.6520109378888889
Soyabean,2007,Kharif,Uttar Pradesh,4834.0,3239,672.9,644855.6,773.44,0.676428571,0.65910435,0.017324223770996072,2.5611275014758443,Low,2005-2012,133.3999999724038,0.6850272354
Soyabean,2008,Kharif,Uttar Pradesh,10599.0,9104,891.6,1516080.96,953.91,0.838181818,0.8397654,-0.0015836114967651138,0.18893390114388073,Low,2005-2012,143.03999998650437,0.6842455386363636
Soyabean,2009,Kharif,Uttar Pradesh,7169.0,7563,585.8,1117073.58,1218.73,1.0466666669999998,0.9864272,0.060239479080383074,5.755358742765395,Low,2005-2012,155.81999997826475,0.6970735619166667
Soyabean,2010,Kharif,Uttar Pradesh,10939.0,13475,742.6,1817077.29,2625.36,1.2169230770000001,1.0609162,0.1560068916209718,12.819771961909485,Low,2005-2012,166.1099999848149,0.7239653392307692
Soyabean,2011,Kharif,Uttar Pradesh,17670.0,22123,777.4,2960078.4,5831.1,1.25,1.0974188,0.15258121490478516,12.206487427192872,Low,2005-2012,167.51999999051952,0.7591766062142857
Soyabean,2012,Kharif,Uttar Pradesh,13679.0,19342,746.3,2062793.2,4240.49,1.415714286,1.1915333,0.2241809588973389,15.835172588320765,Low,2005-2012,150.7999999889758,0.7918981657999999
Soyabean,2013,Kharif,Uttar Pradesh,25502.0,14688,995.2,3684783.98,6885.54,0.5699999999999998,0.61169505,-0.041695051193237465,7.3149084287988035,Low,2013-2020,144.48999999433417,0.8308866733125
Soyabean,2014,Kharif,Uttar Pradesh,52551.0,37679,616.4,7933098.96,17341.83,0.7346153849999999,0.7157645,0.018850862447509664,2.5660824931790307,Low,2013-2020,150.95999999712737,0.8155403984117647
Soyabean,2015,Kharif,Uttar Pradesh,35542.0,6221,596.7,5612437.22,11728.86,0.1774999999999999,0.18106234,-0.0035623407363892523,2.0069412208321387,Low,2013-2020,157.9099999955571,0.8110445643333333
Soyabean,2016,Kharif,Uttar Pradesh,10520.0,7081,965.3,1612190.0,3682.0,0.692307692,0.6710899,0.02121780438098142,3.064789540585664,Low,2013-2020,153.2499999854325,0.7777001135789474
Soyabean,2017,Kharif,Uttar Pradesh,14268.0,11093,652.1,2246353.92,5421.84,0.762307692,0.8277236,-0.06541593032208248,8.581291412335421,Low,2013-2020,157.4399999889655,0.7734304925
Soyabean,2018,Kharif,Uttar Pradesh,22722.0,20472,792.8,3685508.4,7952.7,0.9023076920000002,0.88074064,0.02156704945239274,2.390207436059226,Low,2013-2020,162.19999999286154,0.7729008353333333
Soyabean,2019,Kharif,Uttar Pradesh,22402.0,11497,814.5,3847767.52,8288.74,0.4718181819999998,0.54010355,-0.06828537272564716,14.472784348485263,Low,2013-2020,171.75999999233284,0.7787829651818182
Sugarcane,1997,Kharif,Uttar Pradesh,6719.0,379133,473.9,639447.23,2082.89,56.43000000000002,60.418293,-3.988292999267557,7.067681957453015,Very Low,1997-2004,95.16999998583567,1.037272727
Sugarcane,1997,Whole Year,Uttar Pradesh,298477.0,468522,473.9,39959167.64,79642.43999999999,53.15815789000003,57.115993,-3.9578356097558327,7.445396327487125,Very Low,1997-2004,133.8768737285155,56.43
Sugarcane,1998,Whole Year,Uttar Pradesh,298477.0,468522,743.4,39959167.64,79642.43999999999,51.80960526,70.811356,-19.001750330820315,36.676114146597484,Low,1997-2004,133.8768737285155,54.794078945
Sugarcane,1999,Whole Year,Uttar Pradesh,298477.0,468522,883.4,39959167.64,79642.43999999999,52.287733330000016,60.271187,-7.983453498613265,15.268310246965072,Low,1997-2004,133.8768737285155,53.79925438333333
Sugarcane,2000,Whole Year,Uttar Pradesh,298477.0,468522,874.4,39959167.64,79642.43999999999,50.034782609999965,54.193893,-4.159110822617222,8.312438912568778,Low,1997-2004,133.8768737285155,53.42137412
Sugarcane,2001,Whole Year,Uttar Pradesh,298477.0,468522,849.9,39959167.64,79642.43999999999,52.526086959999994,55.820652,-3.294565048056647,6.27224523281754,Low,1997-2004,133.8768737285155,52.74405581800001
Sugarcane,2002,Whole Year,Uttar Pradesh,298477.0,468522,664.0,39959167.64,79642.43999999999,51.2157971,54.92887,-3.713074054785153,7.249860770567887,Low,1997-2004,133.8768737285155,52.707727675
Sugarcane,2003,Whole Year,Uttar Pradesh,298477.0,468522,1075.6,39959167.64,79642.43999999999,48.92214285999999,55.378414,-6.456271294052748,13.197032641350706,Moderate,1997-2004,133.8768737285155,52.49459473571428
Sugarcane,2004,Kharif,Uttar Pradesh,298477.0,468522,704.0,39959167.64,79642.43999999999,53.145285709999996,49.07683,4.068453892373043,7.655342823858563,Low,1997-2004,133.8768737285155,52.04803825125
Sugarcane,2005,Kharif,Uttar Pradesh,298477.0,468522,751.9,39959167.64,79642.43999999999,48.78928571000001,49.938778,-1.1494922135839758,2.3560340621835167,Low,2005-2012,133.8768737285155,52.16995463555556
Sugarcane,2006,Kharif,Uttar Pradesh,298477.0,468522,590.5,39959167.64,79642.43999999999,51.90457143000002,47.517017,4.387554065498065,8.4531166717831,Low,2005-2012,133.8768737285155,51.831887743
Sugarcane,2007,Kharif,Uttar Pradesh,298477.0,468522,672.9,39959167.64,79642.43999999999,49.74928571,52.147896,-2.398610102988279,4.82139596688155,Low,2005-2012,133.8768737285155,51.838495350909085
Sugarcane,2008,Kharif,Uttar Pradesh,298477.0,468522,891.6,39959167.64,79642.43999999999,47.59257143000002,48.975727,-1.3831556512988072,2.906242677537922,Low,2005-2012,133.8768737285155,51.6643945475
Sugarcane,2009,Kharif,Uttar Pradesh,298477.0,468522,585.8,39959167.64,79642.43999999999,50.34633803,51.12688,-0.7805426157519548,1.550346322672739,Low,2005-2012,133.8768737285155,51.35117738461538
Sugarcane,2010,Kharif,Uttar Pradesh,298477.0,468522,742.6,39959167.64,79642.43999999999,52.28,54.33799,-2.057989807128905,3.9364762199008094,Low,2005-2012,133.8768737285155,51.279403145
Sugarcane,2011,Kharif,Uttar Pradesh,298477.0,468522,777.4,39959167.64,79642.43999999999,55.13875000000001,56.06614,-0.9273892211913974,1.6819191664160065,Low,2005-2012,133.8768737285155,51.346109602
Sugarcane,2012,Kharif,Uttar Pradesh,298477.0,468522,746.3,39959167.64,79642.43999999999,56.98173333000001,54.84088,2.1408519823437615,3.7570846298664446,Low,2005-2012,133.8768737285155,51.583149626875
Sugarcane,2013,Kharif,Uttar Pradesh,298477.0,468522,995.2,39959167.64,79642.43999999999,59.19040000000002,57.089977,2.1004227355957212,3.548586764255442,Low,2013-2020,133.8768737285155,51.90071337411764
Sugarcane,2014,Kharif,Uttar Pradesh,298477.0,468522,616.4,39959167.64,79642.43999999999,59.215333330000014,57.94649,1.268842088544936,2.1427593087186336,Low,2013-2020,133.8768737285155,52.305695964444446
Sugarcane,2015,Kharif,Uttar Pradesh,298477.0,468522,596.7,39959167.64,79642.43999999999,59.797466669999984,57.687515,2.109951411210922,3.5284962615055213,Low,2013-2020,133.8768737285155,52.66936108894737
Sugarcane,2016,Kharif,Uttar Pradesh,298477.0,468522,965.3,39959167.64,79642.43999999999,64.83346667000004,58.403744,6.429722926103551,9.917289876936097,Low,2013-2020,133.8768737285155,53.02576636799999
Sugarcane,2017,Kharif,Uttar Pradesh,298477.0,468522,652.1,39959167.64,79642.43999999999,67.24106667000001,62.928417,4.312649464189462,6.4137135438638735,Low,2013-2020,133.8768737285155,53.58803781095238
Sugarcane,2018,Kharif,Uttar Pradesh,298477.0,468522,792.8,39959167.64,79642.43999999999,68.77786666999997,64.223274,4.554592439042935,6.622177443616198,Low,2013-2020,133.8768737285155,54.20863003181818
Sugarcane,2019,Kharif,Uttar Pradesh,298477.0,468522,814.5,39959167.64,79642.43999999999,70.96973333,65.562546,5.407187553632809,7.619004924676896,Low,2013-2020,133.8768737285155,54.84207510304348
Sunflower,1997,Rabi,Uttar Pradesh,26405.0,35701,473.9,2512963.85,8185.55,1.320833333,1.2973971,0.02343619631176752,1.7743479046715183,Very Low,1997-2004,95.16999999639576,1.037272727
Sunflower,1998,Rabi,Uttar Pradesh,27742.0,33926,743.4,2740909.6,8045.18,1.2159420289999998,1.1262085,0.08973348522253399,7.37974420531293,Low,1997-2004,98.7999999964386,1.320833333
Sunflower,1999,Kharif,Uttar Pradesh,14317.0,18342,883.4,1519463.21,3865.59,1.26969697,1.2724788,-0.0027818488934325813,0.2190953249639819,Low,1997-2004,106.12999999258712,1.268387681
Sunflower,2001,Kharif,Uttar Pradesh,5496.0,10609,849.9,561306.48,1428.96,1.7637500000000004,1.7472544,0.016495628356933967,0.9352583418483655,Low,1997-2004,102.12999998141738,1.268824110666667
Sunflower,2002,Kharif,Uttar Pradesh,7230.0,10383,664.0,684464.1,1807.5,1.377735849,1.388984,-0.011248115920043933,0.8164197631941202,Low,1997-2004,94.66999998690594,1.392555583
Sunflower,2003,Kharif,Uttar Pradesh,12044.0,20111,1075.6,1192115.12,2890.56,1.6783636360000003,1.6191344,0.05922920988305691,3.5289834290250686,Moderate,1997-2004,98.9799999917818,1.3895916362
Sunflower,2004,Summer,Uttar Pradesh,14432.0,28358,704.0,1563562.88,3030.72,1.9701851850000005,1.932895,0.037290239855347185,1.8927266945254304,Low,1997-2004,108.33999999249306,1.4377203028333334
Sunflower,2005,Summer,Uttar Pradesh,12599.0,16097,751.9,1510872.08,2645.79,1.2713636359999998,1.3956075,-0.12424383546606466,9.772478480836453,Low,2005-2012,119.91999999048178,1.5137867145714283
Sunflower,2006,Summer,Uttar Pradesh,13783.0,20608,590.5,1760226.93,3032.26,1.4700000000000002,1.5378909,-0.06789091110229473,4.618426184900196,Low,2005-2012,127.70999999073425,1.48348382975
Sunflower,2007,Summer,Uttar Pradesh,13034.0,21134,672.9,1738735.6,2085.44,2.062972973,1.8018699,0.2611031037678222,12.656635865750799,Low,2005-2012,133.39999998976523,1.4819856264444444
Sunflower,2008,Summer,Uttar Pradesh,9106.0,16995,891.6,1302522.24,819.54,1.9153846149999993,1.7751422,0.14024242215942317,7.321889705192509,Low,2005-2012,143.03999998429168,1.5400843611
Sunflower,2009,Summer,Uttar Pradesh,7093.0,15597,585.8,1105231.26,1205.81,2.1215,2.013266,0.10823391342163102,5.1017611314645155,Low,2005-2012,155.81999997803186,1.574202566
Sunflower,2010,Summer,Uttar Pradesh,4083.0,8677,742.6,678227.13,979.92,2.002777778,1.9506798,0.052097998947265634,2.60128574955699,Low,2005-2012,166.1099999593167,1.6198106855
Sunflower,2011,Summer,Uttar Pradesh,3562.0,6080,777.4,596706.24,1175.46,1.7117647060000003,1.709712,0.0020526774965823336,0.11991579743579309,Low,2005-2012,167.51999995297024,1.6492696926153845
Sunflower,2012,Summer,Uttar Pradesh,2721.0,2125,746.3,410326.8,843.51,0.8091176470000001,0.8454789,-0.036361245326354874,4.493932436382828,Low,2005-2012,150.7999999445792,1.6537336221428571
Sunflower,2013,Summer,Uttar Pradesh,3149.0,5042,995.2,454999.01,850.23,1.573888889,1.636733,-0.06284416611474608,3.99292012446152,Low,2013-2020,144.4899999541156,1.5974258904666667
Sunflower,2014,Summer,Uttar Pradesh,2544.0,4352,616.4,384042.24,839.52,1.7031250000000004,1.7254779,-0.022352933883666548,1.3124650720890025,Low,2013-2020,150.95999994066037,1.595954827875
Sunflower,2015,Summer,Uttar Pradesh,2198.0,3534,596.7,347086.18,725.34,1.6244736840000003,1.6589501,-0.034476406408324944,2.1223110921884296,Low,2013-2020,157.90999992815742,1.6022589556470588
Sunflower,2016,Summer,Uttar Pradesh,3325.0,3913,965.3,509556.25,1163.75,1.1630769229999998,1.2272096,-0.06413264502368188,5.514045426832669,Low,2013-2020,153.2499999539098,1.6034931072222225
Sunflower,2017,Summer,Uttar Pradesh,2093.0,3018,652.1,329521.92,795.34,1.450952381,1.465136,-0.014183670177978502,0.9775414126815769,Low,2013-2020,157.43999992477782,1.5803133080526317
Sunflower,2018,Summer,Uttar Pradesh,1245.0,1699,792.8,201939.0,435.75,1.3590909090000003,1.4030461,-0.04395522213403291,3.2341611220667565,Low,2013-2020,162.19999986971885,1.5738452617
Sunflower,2019,Summer,Uttar Pradesh,3421.0,4727,814.5,587590.96,1265.77,1.3502941180000003,1.4664102,-0.11611604206469694,8.599308441304528,Low,2013-2020,171.75999994979244,1.5636188639523811
Sweet potato,2004,Whole Year,Uttar Pradesh,23096.0,257051,704.0,2502220.64,4850.16,11.46550725,11.660832,-0.1953251550903321,1.7035891548055195,Low,1997-2004,108.33999999530914,1.037272727
Sweet potato,2005,Whole Year,Uttar Pradesh,20476.0,267901,751.9,2455481.92,4299.96,13.183188410000001,13.062542,0.12064644833007954,0.9151537202261856,Low,2005-2012,119.91999999414338,11.46550725
Sweet potato,2006,Kharif,Uttar Pradesh,18853.0,257323,590.5,2407716.63,4147.66,13.644218749999999,13.439471,0.2047475051879868,1.5006171766471792,Low,2005-2012,127.709999993226,12.32434783
Sweet potato,2007,Kharif,Uttar Pradesh,18424.0,248042,672.9,2457761.6,2947.84,13.467313430000004,13.664111,-0.19679770739013236,1.4612988240011882,Low,2005-2012,133.39999999275943,12.764304803333332
Sweet potato,2008,Kharif,Uttar Pradesh,18376.0,225694,891.6,2628503.04,1653.84,12.27537313,12.069905,0.20546784893310566,1.6738214799576594,Low,2005-2012,143.03999999221594,12.94005696
Sweet potato,2009,Kharif,Uttar Pradesh,16758.0,227909,585.8,2611231.56,2848.86,13.610985919999997,13.535941,0.07504479603759506,0.5513545526028254,Low,2005-2012,155.81999999070177,12.807120194
Sweet potato,2010,Kharif,Uttar Pradesh,16779.0,206633,742.6,2787159.69,4026.96,12.29888889,11.925738,0.3731505553442389,3.0340181811664215,Low,2005-2012,166.1099999901001,12.941097815
Sweet potato,2011,Kharif,Uttar Pradesh,17395.0,226031,777.4,2914010.4,5740.35,12.994782610000003,13.110471,-0.11568816178954755,0.890266165729154,Low,2005-2012,167.51999999036963,12.849353682857142
Sweet potato,2012,Kharif,Uttar Pradesh,16800.0,217506,746.3,2533440.0,5208.0,12.950468749999999,13.225318,-0.274849205017091,2.1223106985527767,Low,2005-2012,150.7999999910238,12.86753229875
Sweet potato,2013,Kharif,Uttar Pradesh,16170.0,213687,995.2,2336403.3,4365.9,13.217903229999997,13.268654,-0.0507506396289088,0.3839537550417613,Low,2013-2020,144.4899999910643,12.87674746
Sweet potato,2014,Kharif,Uttar Pradesh,16833.0,208515,616.4,2541109.68,5554.89,12.387894740000002,12.179585,0.20830928315185737,1.681555023741727,Low,2013-2020,150.9599999910319,12.910863037000002
Sweet potato,2015,Kharif,Uttar Pradesh,14069.0,169588,596.7,2221635.79,4642.77,12.04796296,11.818223,0.22973996042724565,1.9068778856742667,Low,2013-2020,157.90999998877604,12.863320464545454
Sweet potato,2016,Kharif,Uttar Pradesh,15682.0,175102,965.3,2403266.5,5488.7,11.15094595,11.36464,-0.21369428590087836,1.9163779260996157,Low,2013-2020,153.24999999022765,12.795374005833333
Sweet potato,2017,Kharif,Uttar Pradesh,16318.0,182201,652.1,2569105.92,6200.84,11.14457143,11.471884,-0.32731234380371177,2.9369663651036255,Low,2013-2020,157.43999999035174,12.66887954
Sweet potato,2018,Kharif,Uttar Pradesh,15693.0,180243,792.8,2545404.6,5492.55,11.449558819999998,11.5589695,-0.10941067768066581,0.9555885064642234,Low,2013-2020,162.19999998966418,12.560000389285715
Sweet potato,2019,Kharif,Uttar Pradesh,15852.0,186148,814.5,2722739.52,5865.24,11.750441180000001,11.643909,0.10653172565429792,0.9066188661020917,Low,2013-2020,171.75999998916478,12.485970951333334
Tobacco,1998,Whole Year,Uttar Pradesh,18679.0,123903,743.4,1845485.2,5416.91,6.295531915000001,6.8709126,-0.5753806368798822,9.139506450819376,Low,1997-2004,98.79999999471065,1.037272727
Tobacco,1999,Whole Year,Uttar Pradesh,19468.0,133250,883.4,2066138.84,5256.36,6.125365853999999,6.2461734,-0.12080752780542081,1.9722496739363593,Low,1997-2004,106.1299999945485,6.295531915
Tobacco,2001,Whole Year,Uttar Pradesh,19772.0,134679,849.9,2019314.36,5140.72,6.335925926,6.273513,0.062413085729003726,0.9850663755746056,Low,1997-2004,102.12999999483462,6.2104488845
Tobacco,2002,Whole Year,Uttar Pradesh,23107.0,139898,664.0,2187539.69,5776.75,5.677586207,5.585924,0.09166205844042974,1.6144544345777363,Low,1997-2004,94.66999999590296,6.2522745650000005
Tobacco,2003,Whole Year,Uttar Pradesh,23384.0,155821,1075.6,2314548.32,5612.16,6.369090909000001,6.3782673,-0.009176379208006402,0.1440767277206268,Moderate,1997-2004,98.9799999957672,6.1086024755
Tobacco,2004,Whole Year,Uttar Pradesh,23780.0,129494,704.0,2576325.2,4993.8,4.836060605999998,5.311278,-0.47521726036352696,9.826534462959179,Low,1997-2004,108.33999999544407,6.1607001622
Tobacco,2005,Whole Year,Uttar Pradesh,20591.0,123362,751.9,2469272.72,4324.11,5.484444443999999,5.5768247,-0.09238022106958077,1.6844040480089928,Low,2005-2012,119.91999999417612,5.939926902833332
Tobacco,2006,Rabi,Uttar Pradesh,23227.0,123614,590.5,2966320.17,5109.94,5.3048,5.5228376,-0.2180376388549803,4.110194498436044,Low,2005-2012,127.70999999450166,5.874857980142857
Tobacco,2006,Summer,Uttar Pradesh,490.0,1445,590.5,62577.9,107.8,2.9728571429999993,2.983163,-0.0103059753624275,0.34666892487602635,Low,2005-2012,127.70999973936736,5.803600732625
Tobacco,2007,Rabi,Uttar Pradesh,24951.0,139600,672.9,3328463.4,3992.16,5.514615384999998,5.3840585,0.13055690950561338,2.3674703803646975,Low,2005-2012,133.3999999946535,5.489073667111111
Tobacco,2007,Summer,Uttar Pradesh,496.0,1233,672.9,66166.4,79.36,2.492222221999999,2.5512118,-0.05898961195385821,2.366947367841284,Low,2005-2012,133.39999973104838,5.4916278389
Tobacco,2008,Rabi,Uttar Pradesh,22573.0,134309,891.6,3228841.92,2031.57,5.309230769,5.5660243,-0.2567935344362793,4.836736191018585,Low,2005-2012,143.03999999366323,5.218954601
Tobacco,2008,Summer,Uttar Pradesh,546.0,1240,891.6,78099.84,49.14,2.2387499999999996,2.1943238,0.04442622184753375,1.984419966648089,Low,2005-2012,143.03999973802198,5.226477615
Tobacco,2009,Rabi,Uttar Pradesh,22861.0,130652,585.8,3562201.02,3886.37,5.664999999999999,5.5592666,0.10573343276977454,1.8664327291341087,Low,2005-2012,155.819999993184,4.996652413846154
Tobacco,2009,Summer,Uttar Pradesh,534.0,2283,585.8,83207.88,90.78,4.23,3.901466,0.3285341072082524,7.76676192767454,Low,2005-2012,155.81999970820226,5.044391527142857
Tobacco,2010,Rabi,Uttar Pradesh,25906.0,131506,742.6,4303245.66,6217.44,5.069,4.8717813,0.19721865081787104,3.8906808425934623,Low,2005-2012,166.10999999358796,4.990098758666666
Tobacco,2011,Rabi,Uttar Pradesh,23640.0,123452,777.4,3960172.8,7801.2,5.060625,5.1133914,-0.05276639938354499,1.0426852208312765,Low,2005-2012,167.51999999291368,4.99503008625
Tobacco,2011,Summer,Uttar Pradesh,405.0,1251,777.4,67845.6,133.65,3.0645454549999993,3.1139545,-0.049409089067383505,1.6122806357452824,Low,2005-2012,167.51999958637035,4.998888610588235
Tobacco,2012,Rabi,Uttar Pradesh,23350.0,126223,746.3,3521180.0,7238.5,5.349047619000001,5.434685,-0.08563761125512581,1.600987714916969,Low,2005-2012,150.79999999354175,4.891425101944445
Tobacco,2012,Summer,Uttar Pradesh,438.0,1406,746.3,66050.4,135.78,3.1733333330000004,3.2609334,-0.08760006620043903,2.76050541821176,Low,2005-2012,150.79999965570775,4.915510497578947
Tobacco,2013,Rabi,Uttar Pradesh,25435.0,139946,995.2,3675103.15,6867.45,5.397500000000001,5.653052,-0.2555518531799308,4.73463280840394,Low,2013-2020,144.48999999431925,4.82840163935
Tobacco,2013,Summer,Uttar Pradesh,1088.0,3344,995.2,157205.12,293.76,3.0462500000000006,3.190442,-0.1441920852661127,4.733427589063169,Low,2013-2020,144.48999986719667,4.855501561285714
Tobacco,2014,Rabi,Uttar Pradesh,30836.0,130525,616.4,4655002.56,10175.88,4.044375,4.1687517,-0.12437671661376992,3.0753005312505546,Low,2013-2020,150.9599999951044,4.773262853954545
Tobacco,2014,Summer,Uttar Pradesh,409.0,1072,616.4,61742.64,134.97,2.661428571,2.802637,-0.1412085292197265,5.305739845923072,Low,2013-2020,150.95999963090463,4.741572077695652
Tobacco,2015,Rabi,Uttar Pradesh,31216.0,137979,596.7,4929318.56,10301.28,4.409473684,4.2167687,0.19270494239233393,4.370247165531384,Low,2013-2020,157.90999999494136,4.654899431583334
Tobacco,2015,Summer,Uttar Pradesh,422.0,660,596.7,66638.02,139.26,1.594166667,1.405221,0.18894568158740244,11.852309233129267,Low,2013-2020,157.9099996258057,4.64508240168
Tobacco,2016,Rabi,Uttar Pradesh,26250.0,117229,965.3,4022812.5,9187.5,4.363333333,4.3719916,-0.00865830136889656,0.19843314099067824,Low,2013-2020,153.2499999941619,4.5277394888076925
Tobacco,2016,Summer,Uttar Pradesh,1102.0,2167,965.3,168881.5,385.7,1.9762500000000007,1.9626026,0.013647384643555416,0.690569398500262,Low,2013-2020,153.24999986093465,4.521650371925926
Tobacco,2017,Rabi,Uttar Pradesh,22183.0,103223,652.1,3492491.52,8429.54,4.592272727,4.4334235,0.15884920786547863,3.4590535605822916,Low,2013-2020,157.43999999290267,4.430743215785714
Tobacco,2017,Summer,Uttar Pradesh,929.0,2650,652.1,146261.76,353.02,2.8933333330000006,2.8083463,0.08498706148510804,2.937339819867544,Low,2013-2020,157.43999983052746,4.4363131989310345
Tobacco,2018,Rabi,Uttar Pradesh,25327.0,54342,792.8,4108039.4,8864.45,2.135416667,2.4146864,-0.2792697744215089,13.077993066051977,Low,2013-2020,162.19999999359575,4.384880536733333
Tobacco,2018,Summer,Uttar Pradesh,1025.0,2472,792.8,166255.0,358.75,2.37875,2.4394457,-0.06069573402404771,2.5515799688175727,Low,2013-2020,162.19999984175607,4.312317186096775
Tobacco,2019,Rabi,Uttar Pradesh,34796.0,97646,814.5,5976560.96,12874.52,2.738333333,2.942252,-0.20391858770007332,7.446811196230701,Low,2013-2020,171.7599999950638,4.25189321153125
Tobacco,2019,Summer,Uttar Pradesh,250.0,461,814.5,42940.0,92.5,1.9466666669999992,2.0007627,-0.05409603403454666,2.778904429943803,Low,2013-2020,171.75999931296,4.206027760666666
Turmeric,1998,Whole Year,Uttar Pradesh,836.0,1554,743.4,82596.8,242.44,1.8819444440000006,1.8510351,0.03090932589697326,1.6424134926715364,Low,1997-2004,98.79999988181818,1.037272727
Turmeric,1999,Whole Year,Uttar Pradesh,1271.0,1981,883.4,134891.23,343.17,1.5834883720000001,1.5626276,0.020860818060180808,1.3173955208700199,Low,1997-2004,106.12999991649882,1.881944444
Turmeric,2000,Whole Year,Uttar Pradesh,1253.0,2185,874.4,123007.01,325.78,1.7791428570000005,1.908195,-0.12905216176831003,7.253610283426901,Low,1997-2004,98.16999992165202,1.732716408
Turmeric,2001,Whole Year,Uttar Pradesh,1419.0,2543,849.9,144922.47,368.94,1.8379069770000003,1.7980947,0.03981222754931668,2.166170888180256,Low,1997-2004,102.12999992802678,1.748191891
Turmeric,2002,Whole Year,Uttar Pradesh,1116.0,2027,664.0,105651.72,279.0,1.8551351349999998,1.8917148,-0.03657967632507342,1.971805499065082,Low,1997-2004,94.66999991517024,1.7706206625
Turmeric,2003,Whole Year,Uttar Pradesh,887.0,1604,1075.6,87795.26,212.88,1.8231428569999997,1.8123021,0.01084074442065397,0.5946181580258025,Moderate,1997-2004,98.97999988841036,1.787523557
Turmeric,2004,Rabi,Uttar Pradesh,1594.0,2770,704.0,172693.96,334.74,1.7318421050000001,1.7823586,-0.050516541392822134,2.9169236662937856,Low,1997-2004,108.3399999320326,1.7934601069999998
Turmeric,2005,Rabi,Uttar Pradesh,979.0,4364,751.9,117401.68,205.59,4.410967742,3.9020057,0.5089620695451664,11.53855534497384,Low,2005-2012,119.91999987750764,1.784657535285714
Turmeric,2006,Rabi,Uttar Pradesh,1625.0,5526,590.5,207528.75,357.5,3.3932432429999997,3.2896824,0.10356085469433562,3.051971720219482,Low,2005-2012,127.70999992140922,2.112946311125
Turmeric,2007,Rabi,Uttar Pradesh,1368.0,4199,672.9,182491.2,218.88,3.044545454999999,3.0400128,0.004532618543700018,0.1488766425703962,Low,2005-2012,133.39999990248538,2.2552015257777778
Turmeric,2009,Rabi,Uttar Pradesh,1315.0,4346,585.8,204903.3,223.55,3.2829729729999997,3.2670965,0.01587645352978484,0.4835997379314234,Low,2005-2012,155.81999988150568,2.3341359187000004
Turmeric,2010,Rabi,Uttar Pradesh,1294.0,4066,742.6,214946.34,310.56,3.1075,3.179521,-0.07202108383178718,2.3176527966294196,Low,2005-2012,166.10999987163058,2.4203938327272727
